/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_445.bmp 1 240 235 93 32
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_7590.bmp 1 133 284 130 30
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_4046.bmp 1 317 165 160 46
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_3828.bmp 1 77 201 106 43
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_6991.bmp 1 172 154 98 30
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_2579.bmp 1 1296 932 402 120
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_8474.bmp 1 86 118 181 52
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_2551.bmp 1 407 1183 375 111
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_2038.bmp 1 219 219 125 35
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_504.bmp 1 290 239 117 33
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_8573.bmp 1 222 58 158 43
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_6088.bmp 1 905 575 242 85
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_4401.bmp 1 10 302 245 67
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_3000.bmp 1 200 233 89 35
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_7499.bmp 1 302 174 171 47
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_3266.bmp 1 262 87 130 41
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_8231.bmp 1 113 319 225 61
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_4351.bmp 1 250 214 81 28
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_7101.bmp 1 205 295 340 125
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_4579.bmp 1 112 164 103 43
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_29.bmp 1 149 234 106 61
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_4004.bmp 1 284 333 142 83
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_342.bmp 1 271 277 97 52
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_5557.bmp 1 1095 1075 229 153
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_7122.bmp 1 250 113 73 33
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_311.bmp 1 236 161 134 57
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_8179.bmp 1 282 260 121 50
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_3390.bmp 1 235 301 156 74
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_6871.bmp 1 81 217 138 33
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_6767.bmp 1 135 182 137 45
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_8632.bmp 1 230 111 117 39
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_1692.bmp 1 395 272 89 27
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_497.bmp 1 245 230 124 37
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_9344.bmp 1 51 198 86 35
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_6207.bmp 1 283 154 103 28
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_8167.bmp 1 130 152 100 27
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_1567.bmp 1 108 255 201 74
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_3130.bmp 1 172 237 116 34
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_3827.bmp 1 151 234 98 35
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_1368.bmp 1 195 242 91 34
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_1826.bmp 1 53 87 222 63
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_138.bmp 1 137 237 82 49
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_560.bmp 1 221 247 138 60
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_8677.bmp 1 2 128 85 33
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_995.bmp 1 35 170 178 56
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_2228.bmp 1 222 195 115 42
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_3678.bmp 1 191 278 118 47
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_7571.bmp 1 1327 562 517 107
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_3781.bmp 1 87 173 122 42
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_3095.bmp 1 252 320 181 96
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_9207.bmp 1 116 155 101 29
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_9048.bmp 1 133 188 82 28
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_6336.bmp 1 155 202 185 46
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_2737.bmp 1 114 165 114 34
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_374.bmp 1 170 103 121 46
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_3856.bmp 1 31 285 237 89
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_1574.bmp 1 272 204 171 48
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_550.bmp 1 42 202 55 37
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_8814.bmp 1 309 163 121 59
/home/alexander/projects/alex_alex/car-license-plate-recognition/data_preparation/../datasets/photo_base_full/_7599.bmp 1 107 257 161 72
